"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56839";"PIÚMA";"17";"6";"Deputado Federal";"Coligação";"51";"PATRI";"Patriota";"80000050351";" A FORÇA DO TRABALHO ";"PATRI / PMN / REDE / PODE / MDB";"N";"9";"22"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56189";"SOORETAMA";"41";"6";"Deputado Federal";"Partido isolado";"30";"NOVO";"Partido Novo";"80000050009";"PARTIDO ISOLADO";"NOVO";"N";"379";"7"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"57010";"VIANA";"47";"6";"Deputado Federal";"Coligação";"19";"PODE";"Podemos";"80000050351";" A FORÇA DO TRABALHO ";"PATRI / PMN / REDE / PODE / MDB";"N";"2577";"119"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56227";"VILA VALÉRIO";"37";"6";"Deputado Federal";"Coligação";"25";"DEM";"Democratas";"80000050598";"ESPIRITO SANTO FORTE";"PDT / DEM / PSD / PSDB / PRP / SOLIDARIEDADE";"N";"421";"15"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"57010";"VIANA";"47";"6";"Deputado Federal";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"80000050598";"ESPIRITO SANTO FORTE";"PDT / DEM / PSD / PSDB / PRP / SOLIDARIEDADE";"N";"429";"7"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56278";"CASTELO";"3";"6";"Deputado Federal";"Coligação";"44";"PRP";"Partido Republicano Progressista";"80000050598";"ESPIRITO SANTO FORTE";"PDT / DEM / PSD / PSDB / PRP / SOLIDARIEDADE";"N";"5";"7"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56995";"SERRA";"59";"6";"Deputado Federal";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"80000050351";" A FORÇA DO TRABALHO ";"PATRI / PMN / REDE / PODE / MDB";"N";"17";"85"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56570";"ITARANA";"11";"6";"Deputado Federal";"Coligação";"35";"PMB";"Partido da Mulher Brasileira";"80000050761";"INOVAÇÃO COM COMPETENCIA";"PTB / PMB";"N";"2";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56499";"IBIRAÇU";"14";"6";"Deputado Federal";"Coligação";"70";"AVANTE";"AVANTE";"80000050522";"HORA DE AVANÇAR";"PSB / PV / PSC / AVANTE / PTC / PPL";"N";"35";"2"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"57916";"LARANJA DA TERRA";"7";"6";"Deputado Federal";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"80000050321";"Espírito Santo Mais Forte";"PP / PROS / PPS / PHS / PC do B";"N";"948";"29"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56138";"ATÍLIO VIVÁCQUA";"2";"6";"Deputado Federal";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"80000050598";"ESPIRITO SANTO FORTE";"PDT / DEM / PSD / PSDB / PRP / SOLIDARIEDADE";"N";"23";"3"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"57134";"JAGUARÉ";"41";"7";"Deputado Estadual";"Coligação";"36";"PTC";"Partido Trabalhista Cristão";"80000050514";"ESPÍRITO SANTO JUSTO";"PPS / AVANTE / PTC";"N";"1414";"24"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56251";"CARIACICA";"54";"7";"Deputado Estadual";"Coligação";"20";"PSC";"Partido Social Cristão";"80000050361";"NOVOS CAMINHOS";"PSDB / PSC";"N";"2968";"81"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56502";"IBITIRAMA";"18";"7";"Deputado Estadual";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"80000050656";"COMPROMISSO COM O ESPIRITO SANTO";"PODE / PRTB / PMN / PATRI / REDE";"N";"335";"7"
